Titulo,Precio,Rating,Ubicacion,Ventas 60 dias
Portatil Dynabook Toshiba Satellitel50 I7 16  Ssd512 Ram16gb,6.509.900,0,"Cota, Cundinamarca.",+500
"Apple Macbook Pro 2021 16,2 M1 Max 10 Core 32-cpu 64gb 4tb",19.000.000,0,"Kennedy, Bogotá D.C..",+500
Computador Portátil Asus X543 Core I5 - 512gb Ssd 8 Gb Ram,2.200.000,0,"Chapinero, Bogotá D.C..",+100
Computadora Portátil Hp Hd 2020 De 14 Pulgadas,2.086.900,0,"Usaquén, Bogotá D.C..",+500
Portatil Asus Zenbook 14 Core I7 Geforce Mx250 512gb Ssd,8.122.900,0,"Cali, Valle Del Cauca.",+100
Apple Macbook Pro - 13.3 Retina - Core I5 - 8gb - 256gb Ssd,6.540.000,0,"Suba, Bogotá D.C..",+50
Portatil Asus X409ma-bv076 Celeron N4020 4gb 1 Tb 14 Endles,1.099.999,0,"Cali, Valle Del Cauca.",0
Asus Zenbook S 14 Portatil I7-1165g7 Iris Xe 16gb 1tb,10.630.900,0,"Cali, Valle Del Cauca.",+100
Portatil Hp 14  Procesador Celeron Ram 8gb Disco Duro 1 Tera,1.090.000,0,"Popayán, Cauca.",0
Portatil Samsung Galaxy Book Flex Qled  I7-1065g7 8gb 512gb,8.017.900,0,"Cali, Valle Del Cauca.",+100
Apple Macbook Air 2020 13  M1 Chip 8gb Ram 512gb Ssd Sellado,6.999.999,0,"Suba, Bogotá D.C..",+100
Lenovo Flex 3 11.6  Touchscreen Intel Celeron 4gb/32gb,1.000.000,0,"Suba, Bogotá D.C..",0
Samsung Galaxy Book Pro 360 Amoled I7-1165g7 16gb 1tb,8.186.900,0,"Cali, Valle Del Cauca.",+100
Msi Katana Intel Core I7 12650h Rtx 3050 Ti 16gb 512gb 144hz,5.599.999,0,"Medellín, Antioquia.",+100
"Apple Macbook Pro 2021 14,2 M1 Max 10 Core 32-cpu 64gb 4tb",49.999.000,0,"Kennedy, Bogotá D.C..",+500
Portátil Hp 14-dv2006la Intel Core I5 8 Gb Win 11 + Mochila,4.142.880,0,"Cota, Cundinamarca.",+100
Asus Tuf Gamingi7-12650h 512gbssd 16gb 15.6 144hz Rtx 3070 8,7.899.999,0,"Chapinero, Bogotá D.C..",+100
Portatil Gaming Asus Rog Ryzen 7 Ram 16gb Ssd 512 Gtx 1650,4.549.900,0,"Bucaramanga, Santander.",+50
"Apple Macbook Pro 2021 16,2  M1 Max 10 Core 32-cpu 64gb 2tb ",46.350.000,0,"Medellín, Antioquia.",+50
Asus Rog Zephyrus Duo 16 Ryzen 9 Rtx 3070 Ti 32gb 1tb,22.861.900,0,"Cali, Valle Del Cauca.",+100
Laptop Canaima Azul Mg101a3 Usado,60.000,0,"Soacha, Cundinamarca.",0
Portatil Asus Tuf Fx516pc/core I7/16g/1tb Ssd/15'/w10home,8.409.900,0,"Cota, Cundinamarca.",+1000
Laptop Lenovo G465 (repuestos),250.000,0,"Usme, Bogotá D.C..",+100
,0,0,,0
Portátil Dell E6440 Core I5 4th 8 Ram 500 Disco !promo¡,530.000,0,"Tenjo, Cundinamarca.",+5
Asus Zenbook Pro Duo 15 Oled Ux582 I7-12700h Rtx3060 16gb 1t,13.514.900,0,"Cali, Valle Del Cauca.",+100
Computador Portátil Hp Corporativo Core I5 De 4 Generación ,1.100.000,0,"Teusaquillo, Bogotá D.C..",+100
Acer Predator Xb323u Gpbmiiphzx 32 Pulgadas Wqhd ( X ) Ips .,5.479.990,0,"Aguachica, Cesar.",+100
Laptop Asus Tuf F15 Ryzen 7 5800h 1tb 16gb Rtx3050ti 144hz,6.099.900,0,"Bucaramanga, Santander.",+50
Asus Zephyrus Duo 16 (2022) Ryzen 9 6900hx Rtx 3070 Ti 32gb,19.490.000,0,"Kennedy, Bogotá D.C..",+100
"Portatil Pcsmart, Procesador I5-241, Ram 8gb, Disco 500gb (Reacondicionado)",620.000,0,"Bello, Antioquia.",+5
Macbook Pro 15  Touch Bar 2016 Core I7 16gb 500ssd ,3.650.000,0,"Engativá, Bogotá D.C..",+50
Razer Blade 15 Uhd 240hz I9-12900h Rtx 3070 Ti 16gb 1tb,27.732.900,0,"Cali, Valle Del Cauca.",+100
Asus Tuf Gaming Fx504 Repuestos ,700.000,0,"Usme, Bogotá D.C..",+5
Portátil Asus Zenbook Duo14 Pulgadas Intelcore I7 16gb 512gb,10.309.900,0,,0
Combo Laptop Portátil Asus Intel Dual Core Mem 4gb 256gb Ssd,1.140.000,0,"Bucaramanga, Santander.",+1000
Dell Alinware Aw15r4 I7 8ge 1tb+256 Ssd 16ram 1060 6gb 15.6 ,19.550.000,0,"Neiva, Huila.",+100
Laptop Dell Chromebook 11.6  Hd 4gb Ram Intel Dual (Reacondicionado),499.000,5.0,"Fontibón, Bogotá D.C..",+50
Portátil Hp Gamer 15 Corei5 10gen 16 Ram 512 Ssd  Gtx 1650,4.299.000,0,"Usaquén, Bogotá D.C..",+100
Computadora Portatil Delgada Y Liviana 2021 Asus 14   Para E,1.626.900,0,"Medellín, Antioquia.",+100
Macbook Pro 2012 Para Sacar Repuestos Ver Lista,600.000,0,"San Cristobal Sur, Bogotá D.C..",+50
Portatil Asus Tuf Fx506lh-hn002 Ci5 8gb 512gb Tv 4gbgtx1650 ,3.299.800,5.0,"Engativá, Bogotá D.C..",+50
Hp 2140 Mini Laptop Repuestos Portátil Reparar Pc Computador,150.000,0,"Armenia, Quindio.",+5
"Ordenador Portátil De 14 Pulgadas, Ultradelgado, 8 G De Ram,",2.168.588,0,China.,+50
Portatil Asus Vivobook Flip 14 Convertible Tactil 14 Fhd 360,2.009.990,0,"Suba, Bogotá D.C..",+50
"Laptop Asus VivoBook 15 OLED K513EA transparent silver 15.6"", Intel Core i5 1135G7  12GB de RAM 512GB SSD, Intel Iris Xe Graphics G7 80EUs 1920x1080px Windows 11",3.450.000,5.0,"Chapinero, Bogotá D.C..",+500
"Laptop Lenovo IdeaPad 15ALC6  arctic gray 15.6"", AMD Ryzen 7 5700U  12GB de RAM 512GB SSD, AMD Radeon RX Vega 8 (Ryzen 4000/5000) 1920x1080px Windows 11 Home",4.299.900,0,"Chapinero, Bogotá D.C..",+100
"Laptop gamer MSI GL Series GL65 Leopard negra 15.6"", Intel Core i7 10750H  16GB de RAM 1TB HDD 256GB SSD, NVIDIA GeForce RTX 2060 144 Hz 1920x1080px Windows 10 Home",6.640.900,0,"Fontibón, Bogotá D.C..",+100
Macbook Pro 13 A1278 Early 2011 / Repuestos,439.450,0,"Bucaramanga, Santander.",+50
Computador Portatil Laptop Dell Inspiron,331.308,0,"Cali, Valle Del Cauca.",+100
"Portatil Asus Rog Strix 16gb 1tb Ssd Rtx 3060 6gb 15,6 2k",7.999.900,0,"Chapinero, Bogotá D.C..",+100
Portátil Corporativo Lenovo T480 Core I5 8th 16g 250ssd Leer,2.430.000,0,"Teusaquillo, Bogotá D.C..",+50
Portatil Acer Gamer Ci7 512gb/hdd 1tb Ram 16 Nvidia 1650 4gb,4.699.900,0,"Medellín, Antioquia.",+100
"Macbook Pro 13 I5, 4gb, 500gb",898.000,0,"Suba, Bogotá D.C..",+100
Portatil Asus Gamer G533 Ryzen 7 1tb Ssd 16ram Rtx3080 15.6,19.950.000,0,"Neiva, Huila.",+100
Portátil Msi Summit E13 I5-1240p Iris Xe Ram 16gb M.2 512gb,8.199.000,0,,0
Macbook Pro 13-inch Touch Bar Chip M2 8gb/256 Nuevo Sellado,6.150.000,0,"Usaquén, Bogotá D.C..",+50
"Apple Macbook Pro 2021 14,2 M1 Max 10 Core 32-cpu 64gb 2tb",42.999.000,0,"Kennedy, Bogotá D.C..",+500
Laptop Gamer Asus Tuf F15 Dash 11370h  8gb 512gb Rtx 3050ti,4.799.000,0,"Suba, Bogotá D.C..",+100
Portatil Gamer Msi Titan Gt77hx I9 13980hx 128gb Rtx 4090,33.672.000,0,"Kennedy, Bogotá D.C..",+100
Portatil Macbook Pro 2012 Core I5 2.5 Ghz Disco 500 Ram 4gb ,899.000,0,"Puente Aranda, Bogotá D.C..",+500
,0,0,,0
Asus Zephyrus Duo 16 (2022) Ryzen 9 6900hx Rtx 3080 Ti 32gb,23.980.000,0,"Kennedy, Bogotá D.C..",+100
Samsung Galaxy Book2 Pro 13 Amoled I5-1240p 8gb 256gb,5.638.900,0,"Cali, Valle Del Cauca.",+100
Laptop Hp Omen 16 Core I7 11th 16gb 1 Tb Rtx 3070 165hz 2k,6.899.900,0,"Bucaramanga, Santander.",+50
Portatil Asus Core I5 1135g7 12gb 256gb 14 Fhd + Mouse G300s,2.220.000,0,"Cali, Valle Del Cauca.",+1000
"Portatil Acer A515-45-r6hw Fhd R3 5300u 15,6  4gb/256ssd/win",1.924.900,0,,0
Laptop Thinkpad Core I5 T440 8gb Ssd 128 Nvidia 1gb Windws11 (Reacondicionado),1.870.000,0,"Medellín, Antioquia.",+500
Portatil Sony Vaio Pcg-31311u Amd E-450 / Disco 250gb /3 Ram,290.000,0,"Soacha, Cundinamarca.",+100
Portatil Gamer Hp Pavilion I7-10 Gtx 1650 16gb 1tb Fhd,8.438.900,0,"Cali, Valle Del Cauca.",+100
Asus Rog Strix G513rm R7 6800h Ddr5 32gb 1tb Rtx 3060 6gb ,8.499.950,0,"Chapinero, Bogotá D.C..",+500
Portátil Tablet Microsoft Surface Rt 64gb Touch Windows (Reacondicionado),870.000,0,"Teusaquillo, Bogotá D.C..",+50
Acer Nitro 5 Portatil Gamer Ryzen 9 Rtx 3080 32gb 1tb,23.560.900,0,"Cali, Valle Del Cauca.",+100
"Laptop gamer Asus TUF Gaming F15 FX506HC eclipse gray 15.6"", Intel Core i5 11400H  16GB de RAM 1512GB SSD, NVIDIA GeForce RTX 3050 144 Hz 1920x1080px Windows 10 Home",4.999.000,0,"Suba, Bogotá D.C..",+100
Portatil Lenovo Gaming 3 15.6 256 Gb 8 Ram Rtx 3050 120hz,4.499.000,0,"Suba, Bogotá D.C..",+100
Acer Nitro 5 Portátil Gamer Ryzen 7 Rtx 3060 16gb 512gb,8.277.900,0,"Cali, Valle Del Cauca.",+100
Macbook Pro A1502 13.3  Intel Core I5 5257u 8gb 256gb Silver,1.990.000,0,"Medellín, Antioquia.",+100
Portatil Lenovo Thinkpad T440 Core I5 12gb Ssd 240 Win11 Pro (Reacondicionado),2.090.700,0,"Medellín, Antioquia.",+500
Msi Raider Ge76 I7 12700 32gb 1tb Rtx 3080 Gamer,14.499.500,0,"Chapinero, Bogotá D.C..",+100
Acer Swift X Portátil Creador Ryzen 7 Rtx 3050ti 16gb 512gb,5.559.900,0,"Cali, Valle Del Cauca.",+100
Estuche Rígido Mcover Para Computadora Portátil Asus Chromeb,197.000,0,"Suba, Bogotá D.C..",+500
Portatil Lenovo Thinkpad L13 Yoga -core I3 10110u- 4gb 128gb,2.219.900,0,"Usaquén, Bogotá D.C..",+50
"Mini Computadora Portátil Portátil Hbe De 10.1 Pulgadas, Por",1.804.000,0,"Suba, Bogotá D.C..",+500
Portatil Gamer Asus Rog Scar 17 Ryzen 9 5900hx Rtx 3080 16g ,13.990.000,0,"Kennedy, Bogotá D.C..",+100
Portatil Asus Vivobook 360 14 Fhd Tactil Convertible 2 En 1,2.099.990,0,"Suba, Bogotá D.C..",+50
Portátil Pc Smart Pcs Gob14p-at Intel Atom Ram 2gb Hdd 500gb,400.000,0,"Medellín, Antioquia.",+100
Acer Nitro Intel Core I7 Ssd 1tb Ram 12gb Rtx 3050ti,5.789.900,0,"Bucaramanga, Santander.",+500
"Portátil Lenovo Gaming 3, 8gb, 1tb+256gb, 15.6  Gtx 1650 Ti",3.659.000,0,"Medellín, Antioquia.",+100
Portatil Lenovo Thinkpad V510 Intel Core I5 6200u 2.30ghz (Reacondicionado),1.380.000,0,"Bucaramanga, Santander.",+1000
Asus Zenbook Ryzen 5 5500u Tv Mx450 2gb Ram 8gb 1tb Ssd 14 ,3.369.950,0,"Chapinero, Bogotá D.C..",+500
"Apple Macbook Pro 2016 13 8gb I5 3,3ghz Iris 550 Ssd 256gb",14.999.000,0,"Kennedy, Bogotá D.C..",+500
"Toshiba Tecra A40-g, Intel Core I7 10610, 256gb Ram 8gb",3.158.000,0,"Chapinero, Bogotá D.C..",+50
"Laptop HP Stream 14-cb174wm brilliant black 14"", Intel Celeron N4000  4GB de RAM 64GB SSD, Intel UHD Graphics 600 1366x768px Windows 10 Home",1.837.990,0,"Aguachica, Cesar.",+100
Portatil Asus Rog G513icryzen7/16gb/512gb Ssd/15'fhd/w10home,8.939.900,0,,0
Portátil Lenovo Legion 5 Core I7 32gb 1tb Ssd Rtx 3060 165hz,6.399.900,0,"Bucaramanga, Santander.",+50
Computador Portatil Dell Inspiron 1300,160.000,0,"Puente Aranda, Bogotá D.C..",+5
Portatil Lenovo Intel Ci5 8gb 512gb Thinkpad X1 Fold Negro,14.976.900,0,,0
Apple Macbook Pro Core I5 16gb Ram Ssd 480gb Wifi Sd,7.299.900,0,"Usaquén, Bogotá D.C..",+50
Samsung Galaxy Book2 Pro 15 Amoled Core I7-1260p 16gb 512gb,8.679.900,0,"Cali, Valle Del Cauca.",+100
Vivobook Asus Oled M3500qa-r7/16gb/512gb Ssd/15' Fhd/sin So,5.799.900,0,,0
Laptop Gamer Lenovo 4600h 16 Gb 512 Ssd Gtx 1650 Ti,2.750.000,0,"Sabaneta, Antioquia.",1
"2022 Pantalla Hp Stream Hd De 14 Pulgadas, Procesador Intel ",2.088.900,0,"Suba, Bogotá D.C..",+100
Laptop Hp Omen 16 Core I7 11th 32gb 1tb Rtx 3070 165hz 2k,7.199.900,0,"Bucaramanga, Santander.",+50
Portátil Gaming Hp Pavilion De 156'' Con Procesador Intel,6.212.550,0,"Suba, Bogotá D.C..",+1000
"Asus Vivobook 14, Core I5, 8 Gb Ram +16 Intel Optane, 1 Tera",1.399.900,0,"Bucaramanga, Santander.",+100
Portatil Asus 5700u Ryzen Amd Ram 16gb 3200mhz Ssd 512gb W11,4.870.700,0,"Medellín, Antioquia.",+500
Portatil Asus Rog Zephyrus R7 5800hs Rtx 3050ti Gamer,7.450.000,0,"Cali, Valle Del Cauca.",+100
Asus Vivobook Pro 16x Oled Ryzen 7 5800h Rtx3050ti 16gb 1tb,9.461.900,0,"Cali, Valle Del Cauca.",+100
Apple Macbook Air,1.200.000,0,"Chapinero, Bogotá D.C..",0
Acer Predator Triton 500 Se I7-12700h Rtx 3070 Ti 16gb 1tb,16.489.900,0,,+100
Portatil Corporativo I5 1135g7 Ram 8gb Ssd 256gb Fhd W11pro,3.428.429,0,"Suba, Bogotá D.C..",+1000
Portátil Hp Elitebook 840 G8 I7 16gb 512gb Ssd 14 W11pro,7.100.000,0,"Bello, Antioquia.",+100
Razer Blade 15 Qhd 240hz I7-12800h Rtx 3060 16gb 1tb,14.710.900,0,"Cali, Valle Del Cauca.",+100
Portatil Dell Inspiron 14 Core I3 10005g Ram 8gb 1tb Silver,1.699.000,0,"Chapinero, Bogotá D.C..",+1000
Portátil Hp Gamer Pavilion 15 PuLG Amd Ryzen 5 256gb 8gb Ram,3.149.900,0,"Bucaramanga, Santander.",+500
Portatil Para Repuestos Asus X441u Leer Descripcion Ver Foto,400.000,0,"San Cristobal Sur, Bogotá D.C..",+50
"Laptop HP Victus 15-FA0031DX negra Intel Core i5 12450H  8GB de RAM 512GB SSD, NVIDIA GeForce GTX 1650 1920x1080px Windows 11 Home",5.189.000,0,"Martires, Bogotá D.C..",+100
Microsoft Surface Pro Intel I5-u 2.6ghz 8gb 256gb Ssd Win 1.,2.920.990,0,"Aguachica, Cesar.",+100
Portatil Hp Core I5 10ma 8gb Ram 256 Ssd Laptop 14-cf2522la,1.569.000,0,"Cali, Valle Del Cauca.",+1000
Computador Portatil Dell Core I5 10gen 8gb 1tera 256gb Ssd,2.499.540,0,"Bucaramanga, Santander.",+25
Portatil Hp 14ck0025la Intel N4000 8th Gen 1tb/4gb + Obs Win,1.300.000,5.0,"Chapinero, Bogotá D.C..",+500
Portatil Asus Ultraliviano 14 Fhd Touch Convertible 2 En 1,1.939.900,0,"Suba, Bogotá D.C..",+50
2021 Hp Stream 14  Hd Laptop Delgada Y Liviana,2.484.900,0,"Usaquén, Bogotá D.C..",+500
Asus Zenbook Pro Duo Ux581 4k Uhd I7-975 Rtx 2060 16gb 1tb,14.596.900,0,"Cali, Valle Del Cauca.",+100
Portatil Para Repuestos Pcsmart Ultrasmat Pcsgob14p Leer,280.000,0,"San Cristobal Sur, Bogotá D.C..",+50
Intel Core Core I5 Septima Generacion  Ram 16 Gb Ssd 512 ,2.850.000,0,"Santa Fe, Bogotá D.C..",+50
 Asus Zenbook Duo 14 Ux482 14? Pantalla Tactil Fhd,7.359.900,0,"Usaquén, Bogotá D.C..",+500
"Laptop Lenovo IdeaPad 15IML05  abyss blue 15.6"", Intel Core i3 10110U  4GB de RAM 256GB SSD, Intel UHD Graphics 620 1366x768px Windows 10 Home",1.559.000,0,"Cali, Valle Del Cauca.",+1000
Portátil Gateway Intel 64gb Ssd 4gb Ram Windows Ultradelgada,999.999,0,"Fontibón, Bogotá D.C..",+50
Apple Macbook Pro 15  Core I5 2.4 Mid-2010,1.059.000,0,"Chía, Cundinamarca.",+25
Portátil Dell Latitude 5420 I7 11th 512nvme 16 Gb Ddr4,6.000.000,0,"Suba, Bogotá D.C..",+25
Asus Vivobook 14 X420u Corei3 - Ssd256gb 4gb Ram 14puLG,1.020.000,0,"Rafael Uribe Uribe, Bogotá D.C..",+500
Portatil Dell Xps 15 Core I7 10th Gen Gtx 1650 16gb  512gb ,13.877.900,0,"Cali, Valle Del Cauca.",+100
"Notebook Huawei  Matebook B3-520 I5 Ssd 512 Gb Ram 8gb 15,6 ",4.899.900,0,"Cota, Cundinamarca.",+500
"Notebook Huawei  Matebook B3-520 I5 Ssd 512 Gb Ram 8gb 15,6 ",4.899.900,0,,0
Portatil Hp Amd Ryzen 5 5500u Ssd 512gb Ram 16gb Led 14,2.159.900,0,"Bucaramanga, Santander.",+500
Acer Nitro Intel Ci5 Hdd 1tb Ram 16gb Nvidia Rtx 3050 4gb,5.089.900,0,"Bucaramanga, Santander.",+500
Dell Precision M Intel Core I7-h X6 2.6ghz 32gb 1tb Ssd 15..,6.307.990,0,"Aguachica, Cesar.",+100
Laptop Lenovo Legion Slim 7 Ryzen 7 16gb 1tb Rtx 3060 165hz,6.899.900,0,"Bucaramanga, Santander.",+50
Msi Creator Z16 I7 11800h 32gb 1tb Rtx 3060 6gb 16 Qhd Touch,12.999.950,0,"Chapinero, Bogotá D.C..",+500
Mcs Asus Chromebox 4-gc17un Mini Pc Con Actualización De Ram,2.154.900,0,"Medellín, Antioquia.",+100
Vendo Mini Portatil Msi Propongan ,250.000,0,"Soacha, Cundinamarca.",+5
Computadora Portátil Para Juegos Alienware Aw15r3-5246slv-pu,14.917.000,0,"Suba, Bogotá D.C..",+500
2021 El Mas Nuevo Chuwi Gemibook 13 Pulgadas Windows 10 ,1.760.900,0,"Usaquén, Bogotá D.C..",+500
Portatil Lenovo Amd Ryzen 5 5500u Ssd 512 + Hdd 1tb Ram 16gb,2.819.900,5.0,"Bucaramanga, Santander.",+500
Msi Katana Gf76 I7 11ma 16gb 1tb Rtx3050 Ti 4gb 17.3  Win 10,6.499.999,0,"Chapinero, Bogotá D.C..",+500
"Lenovo Yoga 2 En 1 13,3  Touch  Ryzen 5 8gb Ssd 256gb Win 10",3.580.000,0,"Engativá, Bogotá D.C..",+50
"Laptop HP 15-dw1078la negra 15.6"", Intel Core i3 10110U  12GB de RAM 256GB SSD, Intel UHD Graphics 620 1366x768px Windows 10 Home",2.373.280,0,"Cota, Cundinamarca.",+100
Nuevo Macbook Pro 2021  16 Pulgadas- 16 Gb Ram 16 Nucleos,9.035.000,0,,0
Acer Chromebook 512 Intel N4020 - Ram 4gb - Emmc 32gb- 12   ,789.900,0,"Suba, Bogotá D.C..",+500
"Hp Victus 15-fb0103la R5 5600h 16gb 512 Rtx 3050 4gb 15,6 ",4.449.950,0,"Chapinero, Bogotá D.C..",+500
Macbook Air 2018 A1932 - 512 Gb - Color Dorado + Funda,3.350.000,0,"Suba, Bogotá D.C..",+5
Portátil,750.000,0,"Barrios Unidos, Bogotá D.C..",+50
Computadora Portátil Hp Hd De 14 Pulgadas Más Nueva De 2021,1.810.900,0,"Usaquén, Bogotá D.C..",+500
Asus Zenbook Pro 16x Oled 4k I7-12700h Rtx 3060 16gb 1tb,14.700.900,0,"Cali, Valle Del Cauca.",+100
Mac Book Air Mini Core I7  Disco 500 Ssd 8 Gb Ram Como Nuevo,3.249.900,0,"Pereira, Risaralda.",+500
Super Portátil Acer Chromebook R11 Intel Remate 9/10 Envioya,699.900,0,"Floridablanca, Santander.",+1000
Alienware X17 R2 Portátil Gamer I7-12700h Rtx3070ti 16gb 1tb,17.693.900,0,"Cali, Valle Del Cauca.",+100
Portatil Msi Katana Gf76 Core I7 11800h Ram 16gb Ssd 512gb ,6.399.000,0,"Chapinero, Bogotá D.C..",+100
Portatil Lenovo Intel Core I5 1135g7 Ssd 512gb Ram 12gb,2.409.900,0,"Bucaramanga, Santander.",+500
Samsung Galaxy Book Pro 360 Amoled I7-1165g7 16gb 1tb 2 En 1,9.033.900,0,"Cali, Valle Del Cauca.",+100
"Ordenador Portátil Para 11 Cpu N5095 De 15.6 Pulgadas, Rosa,",2.238.571,0,China.,+50
Computador Portátil Asus Oled Core I5 Ram 16gb Disco 512gb,4.799.570,0,"Bucaramanga, Santander.",+25
Acer Nitro 5 Portátil Gamer I7-11800h Rtx 3050ti 16gb 1tb,6.888.900,0,"Cali, Valle Del Cauca.",+100
Portatil Gamer Hp Omen Ryzen 7 8gb Ssd 512gb Rtx3050 + G300s,5.839.000,0,"Cali, Valle Del Cauca.",+1000
,0,0,,0
Portátil Hp Pavilion I5-10300h Gtx 1650 Ram 8gb Ssd 512gb,3.350.000,0,"Chapinero, Bogotá D.C..",+1000
Portátil Acer Gamer Intel Ci5 Ssd 256gb Ram 12gb Nvidia 2gb,2.659.900,0,"Bucaramanga, Santander.",+100
Acer Nitro Intel Core I7 12700h Rtx 3070 Ram 32gb 512g 165h,8.099.999,0,"Medellín, Antioquia.",+100
Macbook Pro 15 Del 2011 Para Repuestos,398.000,0,"Suba, Bogotá D.C..",+100
Computador Lenovo ,850.000,0,"Ibagué, Tolima.",+25
Macbook Pro 2019 Core I9 16 Pulgadas 16 Gb Ram 1 Tb Ssd,9.250.000,0,"Medellín, Antioquia.",+100
"Alienware M15 Gaming Laptop: Core I7-8750h, Nvidia Gtx 1060,",10.970.000,0,"Suba, Bogotá D.C..",+500
"Laptop Hp Pavilion 15-eh0005la  Ryzen 3 4300u 8g 256gb  15,6",1.950.000,0,"Chapinero, Bogotá D.C..",+100
Portatil Samsung Np535u3c Para Repuestos Leer Descripcion,250.000,0,"San Cristobal Sur, Bogotá D.C..",+50
"Portátil Acer Amd Ryzen 5 5500u Ssd 512gb Ram 8gb Led 15,6",2.379.900,0,"Bucaramanga, Santander.",+500
Asus Strix G15 Advantage Portatil Ryzen 9 Rx 6800m 32gb 1tb,10.988.900,0,"Cali, Valle Del Cauca.",+100
Portátil Asus Zephyrus Ryzen 7 40gb Rtx 3060 512gb Ssd 14,7.049.900,0,"Bucaramanga, Santander.",+50
Portatil Hp Probook 430 G2 I7 Cuarta Generacion 4gb 500gb,819.999,0,"Chapinero, Bogotá D.C..",+100
Computador Portátil Hp 240 G8 Core I3-1005g1 4gb 1tb W10,2.499.900,0,,0
Caso Mcover Dura Para 14  Ordenadores Portátiles Chromebook ,229.000,0,"Suba, Bogotá D.C..",+500
"Laptop HP 15-dw1051la plateada natural 15.6"", Intel Core i5 10210U  8GB de RAM 256GB SSD, NVIDIA GeForce MX130 1366x768px Windows 10 Home",2.399.000,0,"Chapinero, Bogotá D.C..",+50
Laptop Thinkpad Core I5 Ram 12gb Ssd 256 Fhd T440s Win11 Pro (Reacondicionado),1.850.000,0,"Medellín, Antioquia.",+500
Portatil Lenovo Ryzen 7 5700u Ram 8gb Ssd 512gb V14 +win Pro,3.039.000,0,"Cali, Valle Del Cauca.",+1000
Portatil Gamer Acer Predator G9-593 Nvidia Gtx 1060 I7-6700,2.999.000,0,"Cali, Valle Del Cauca.",+100
Portatil Lenovo Gaming 3 5600h Rtx 3050ti 256 Gb 8 Ram 120hz,4.899.000,0,"Suba, Bogotá D.C..",+100
Microsoft Surface Laptop 5 Platinum Evo 5-1235u 8gb 256gb,6.713.900,0,"Cali, Valle Del Cauca.",+100
Portátil Toshiba Satellite C45 Para Repuestos Leer!,5.000,0,"Medellín, Antioquia.",+5
Lenovo Ideapad I7 12700h Rtx 3050ti 16g 256g 120h Portatil,6.099.999,0,"Medellín, Antioquia.",+100
Thinkpad E15 2da Gen Intel Core I7 1165g7/32gb Ram/512 Ssd ,4.750.000,0,"Barrios Unidos, Bogotá D.C..",+25
"Lenovo Thinkpad T470, Intel Core I5, 8 Gb Ram, 256 Gb Solido",1.219.900,0,"Bucaramanga, Santander.",+100
Dell Core I7 Vpro- 8 Ram - 256 Ssd Win 11 Pro + Altavoz Usb ,900.000,0,"Suba, Bogotá D.C..",+50
Portatil Asus L510 Ultradelgado 15.6 Full Hd  (Reacondicionado),670.000,0,"Teusaquillo, Bogotá D.C..",+100
Portatil Lenovo Thinkpad X260 Core I7 Ram 8gb Ssd 500gb 12 ,2.670.700,0,"Medellín, Antioquia.",+500
"Laptop Lenovo 81M9  black táctil 11.6"", Intel Celeron N4120  4GB de RAM 64GB SSD, Intel UHD Graphics 600 1366x768px Windows 10 Pro",1.090.000,0,"Fontibón, Bogotá D.C..",+50
Portátil Dell Inspiron Mini 10 10.1 ,278.500,0,"Engativá, Bogotá D.C..",+100
"Msi Katana Gf76 Gamer Laptop, 17.3  I7-11800h,  Rtx 3050ti ",6.499.000,0,"Medellín, Antioquia.",+5
Computadora Portátil,1.214.900,0,"Engativá, Bogotá D.C..",+1000
Macbook Pro 2019 Core I7 15 Pulgadas 16 Gb Ram 512 Gb Ssd,6.950.000,0,"Medellín, Antioquia.",+100
"Portátil Gamer Asus Rgb, Core I5 10a Gen, Ram16gb 1tr Ssd ",4.999.000,0,"Usaquén, Bogotá D.C..",+100
Portatil Coin Lumi 142g Celeron 500gb 4gb Ram Win10 Office,799.900,0,"Medellín, Antioquia.",+100
Portatil Sony Vaio Svf 142c29u Para Repuestos Ver Fotos ,200.000,0,"San Cristobal Sur, Bogotá D.C..",+50
Portatil Latitude Dell 3440 Core I5 8gb Ram Ssd 128  Win11p (Reacondicionado),1.360.700,0,"Medellín, Antioquia.",+500
Portátil Msi Katana Gf76 (2022) I7 12700h Rtx 3060 512gb 16g,7.990.000,0,"Kennedy, Bogotá D.C..",+100
Gigabyte Aero 15 Oled Portatil Gamer Core I7 8750h Rtx 2060,18.031.900,0,"Cali, Valle Del Cauca.",+100
Computadores Portatiles Port Toshiba Tecra A40-g Ci5,6.283.700,0,"Suba, Bogotá D.C..",+1000
Portatil Lenovo Amd 4gb Hhd 500gb 14  Computador Corp Laptop,1.200.246,0,"Suba, Bogotá D.C..",+100
Asus Zenbook Q408ug Ryzen 5 5500u 8gb Nvidia Mx450 256gb M.2,2.599.000,0,"Suba, Bogotá D.C..",+100
Portatil Chromebook Asus Celeron 4 Ram 32gb,699.800,0,"Bucaramanga, Santander.",+50
Portatil Asus Tuf A15 Ryzen 7 5800h 512gb 32gb Rtx3060 144hz,6.820.000,0,"Cali, Valle Del Cauca.",+1000
Apple Macbook Pro 13  Touch Bar 2020 M1 Chip 8gb 512gb ,6.890.000,0,"Kennedy, Bogotá D.C..",+100
Mac Book Pro 15 Inch A1398 I7 Nvidia,2.150.000,0,"Suba, Bogotá D.C..",+5
